Baylor Scott & White Emergency Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tax ID: 26-2978009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Updated 1/13/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charge Code,ChargeDescription,Revenue Code,CPT Code, Charge , Self Pay Median Charge , Minimum Reimbursment , Maximum Reimbursment , Payer , Aetna , Aetna , American Health Advantage , Ambetter , BCBS , BCBS , BCBS , BCBS , BCBS , Cigna , Cigna , Cigna , CorVel , CorVel , Employers Health Network , HealthSmart , HealthSmart , Humana , Humana , Hunt Regional , Imagine Health , Midland Memorial , MultiPlan , Scott&White , Scott&White , Scott&White , Scott&White , Scott&White , Scott&White , Scott&White , Sedgwick , Superior , UMH , United , United , United , VA/Triwest , WellMed 
445000309,I&D Intraoral Lingual Abscess,450,41000,"6,351.00","2,540.40",447.88,"5,398.35",,"3,493.05",447.88,470.28,837.54,**,**,**,**,**,"3,683.58","3,111.99",470.28,868.90,"5,398.35","3,493.05","4,763.25","4,763.25","4,445.70",447.88,"3,493.05","3,366.03","4,318.68","4,763.25",**,739.01,447.88,"3,302.52","3,111.99","3,493.05","3,683.58","1,030.13",470.28,"3,683.58","4,445.70",447.88,"4,001.13",447.88,447.88
445000311,"Repr 2.5cm or less FL Mouth, Ant 2/3 Tongue",450,41250,700.00,280.00,343.00,700.00,,385.00,370.18,388.69,692.25,**,**,**,**,**,406.00,343.00,388.69,595.00,595.00,385.00,525.00,525.00,490.00,370.18,385.00,371.00,476.00,525.00,**,610.80,370.18,364.00,343.00,385.00,406.00,700.00,388.69,406.00,490.00,370.18,441.00,370.18,370.18
445000312,Repair lac - 2.5cm or less; posterior 1/3 of tongue,450,41251,815.00,326.00,203.76,692.75,,448.25,203.76,213.95,381.04,**,**,**,**,**,472.70,399.35,213.95,395.30,692.75,448.25,611.25,611.25,570.50,203.76,448.25,431.95,554.20,611.25,**,336.21,203.76,423.80,399.35,448.25,472.70,468.66,213.95,472.70,570.50,203.76,513.45,203.76,203.76
445000313,Cmplx Repr Tongue/FL Mouth over 2.6cm,450,41252,989.00,395.60,203.76,840.65,,543.95,203.76,213.95,381.04,**,**,**,**,**,573.62,484.61,213.95,395.30,840.65,543.95,741.75,741.75,692.30,203.76,543.95,524.17,672.52,741.75,**,336.21,203.76,514.28,484.61,543.95,573.62,468.66,213.95,573.62,692.30,203.76,623.07,203.76,203.76
445000314,I&D Palate or Uvula,450,42000,487.00,194.80,203.76,468.66,,267.85,203.76,213.95,381.04,**,**,**,**,**,282.46,238.63,213.95,395.30,413.95,267.85,365.25,365.25,340.90,203.76,267.85,258.11,331.16,365.25,**,336.21,203.76,253.24,238.63,267.85,282.46,468.66,213.95,282.46,340.90,203.76,306.81,203.76,203.76
445000315,Lac Repr Palate Up TO 2CM,450,42180,865.00,346.00,423.85,865.00,,475.75,447.88,470.28,837.54,**,**,**,**,**,501.70,423.85,470.28,735.25,735.25,475.75,648.75,648.75,605.50,447.88,475.75,458.45,588.20,648.75,**,739.01,447.88,449.80,423.85,475.75,501.70,865.00,470.28,501.70,605.50,447.88,544.95,447.88,447.88
445000317,Drn Intoral Submax/Subling Abs,450,42310,589.00,235.60,288.61,837.54,,323.95,447.88,470.28,837.54,**,**,**,**,**,341.62,288.61,470.28,500.65,500.65,323.95,441.75,441.75,412.30,447.88,323.95,312.17,400.52,441.75,**,739.01,447.88,306.28,288.61,323.95,341.62,589.00,470.28,341.62,412.30,447.88,371.07,447.88,447.88
445000318,I&D Tonsil Abscess,450,42700,644.00,257.60,203.76,547.40,,354.20,203.76,213.95,381.04,**,**,**,**,**,373.52,315.56,213.95,395.30,547.40,354.20,483.00,483.00,450.80,203.76,354.20,341.32,437.92,483.00,**,336.21,203.76,334.88,315.56,354.20,373.52,468.66,213.95,373.52,450.80,203.76,405.72,203.76,203.76
445000319,Foreign Body Removal Pharynx,450,42809,616.00,246.40,301.84,692.25,,338.80,370.18,388.69,692.25,**,**,**,**,**,357.28,301.84,388.69,523.60,523.60,338.80,462.00,462.00,431.20,370.18,338.80,326.48,418.88,462.00,**,610.80,370.18,320.32,301.84,338.80,357.28,616.00,388.69,357.28,431.20,370.18,388.08,370.18,370.18
445000320,Cntl Orphargeal Hem Pst Tonslct,450,42960,403.00,161.20,197.47,837.54,,221.65,447.88,470.28,837.54,**,**,**,**,**,233.74,197.47,470.28,342.55,342.55,221.65,302.25,302.25,282.10,447.88,221.65,213.59,274.04,302.25,**,739.01,447.88,209.56,197.47,221.65,233.74,403.00,470.28,233.74,282.10,447.88,253.89,447.88,447.88
445000321,Replace Gastromony Tube,450,43762,225.00,90.00,110.25,393.95,,123.75,210.67,221.20,393.95,**,**,**,**,**,130.50,110.25,221.20,191.25,191.25,123.75,168.75,168.75,157.50,210.67,123.75,119.25,153.00,168.75,**,347.60,210.67,117.00,110.25,123.75,130.50,225.00,221.20,130.50,157.50,210.67,141.75,210.67,210.67
445000322,I&D Perirectal Abscess,450,46040,"1,863.00",745.20,912.87,"1,985.43",,"1,024.65","1,061.73","1,114.81","1,985.43",**,**,**,**,**,"1,080.54",912.87,"1,114.81","1,583.55","1,583.55","1,024.65","1,397.25","1,397.25","1,304.10","1,061.73","1,024.65",987.39,"1,266.84","1,397.25",**,"1,751.85","1,061.73",968.76,912.87,"1,024.65","1,080.54","1,863.00","1,114.81","1,080.54","1,304.10","1,061.73","1,173.69","1,061.73","1,061.73"
445000323,I&D Perianal Abscess,450,46050,442.00,176.80,216.58,"1,523.65",,243.10,814.78,855.52,"1,523.65",**,**,**,**,**,256.36,216.58,855.52,375.70,375.70,243.10,331.50,331.50,309.40,814.78,243.10,234.26,300.56,331.50,**,"1,344.40",814.78,229.84,216.58,243.10,256.36,442.00,855.52,256.36,309.40,814.78,278.46,814.78,814.78
445000324,I&D Thrombosed Hemorrhoid,450,46083,486.00,194.40,210.67,484.53,,267.30,210.67,221.20,393.95,**,**,**,**,**,281.88,238.14,221.20,408.69,413.10,267.30,364.50,364.50,340.20,210.67,267.30,257.58,330.48,364.50,**,347.60,210.67,252.72,238.14,267.30,281.88,484.53,221.20,281.88,340.20,210.67,306.18,210.67,210.67
445000326,Exc Extrnl Thromb Hemorrhoid,450,46320,502.00,200.80,245.98,"1,985.43",,276.10,"1,061.73","1,114.81","1,985.43",**,**,**,**,**,291.16,245.98,"1,114.81",426.70,426.70,276.10,376.50,376.50,351.40,"1,061.73",276.10,266.06,341.36,376.50,**,"1,751.85","1,061.73",261.04,245.98,276.10,291.16,502.00,"1,114.81",291.16,351.40,"1,061.73",316.26,"1,061.73","1,061.73"
445000327,Diagnostic Anoscopy,450,46600,183.00,73.20,89.67,212.88,,100.65,113.84,119.53,212.88,**,**,**,**,**,106.14,89.67,119.53,155.55,155.55,100.65,137.25,137.25,128.10,113.84,100.65,96.99,124.44,137.25,**,187.83,113.84,95.16,89.67,100.65,106.14,183.00,119.53,106.14,128.10,113.84,115.29,113.84,113.84
445000328,Paracentesis Intial,450,49082,"2,800.00","1,120.00",809.36,"2,380.00",,"1,540.00",809.36,849.83,"1,513.51",**,**,**,**,**,"1,624.00","1,372.00",849.83,"1,570.16","2,380.00","1,540.00","2,100.00","2,100.00","1,960.00",809.36,"1,540.00","1,484.00","1,904.00","2,100.00",**,"1,335.45",809.36,"1,456.00","1,372.00","1,540.00","1,624.00","1,861.53",849.83,"1,624.00","1,960.00",809.36,"1,764.00",809.36,809.36
445000330,Irrig Corpra Cavrnosa Priapism,450,54220,622.00,248.80,210.67,528.70,,342.10,210.67,221.20,393.95,**,**,**,**,**,360.76,304.78,221.20,408.69,528.70,342.10,466.50,466.50,435.40,210.67,342.10,329.66,422.96,466.50,**,347.60,210.67,323.44,304.78,342.10,360.76,484.53,221.20,360.76,435.40,210.67,391.86,210.67,210.67
445000331,Drainage Scrotal Wall Abscess,450,55100,769.00,307.60,376.81,"2,749.31",,422.95,"1,470.22","1,543.73","2,749.31",**,**,**,**,**,446.02,376.81,"1,543.73",653.65,653.65,422.95,576.75,576.75,538.30,"1,470.22",422.95,407.57,522.92,576.75,**,"2,425.86","1,470.22",399.88,376.81,422.95,446.02,769.00,"1,543.73",446.02,538.30,"1,470.22",484.47,"1,470.22","1,470.22"
445000332,Foreign Body Removal Scrotum,450,55120,"1,660.00",664.00,813.40,"3,400.78",,913.00,"1,818.60","1,909.53","3,400.78",**,**,**,**,**,962.80,813.40,"1,909.53","1,411.00","1,411.00",913.00,"1,245.00","1,245.00","1,162.00","1,818.60",913.00,879.80,"1,128.80","1,245.00",**,"3,000.69","1,818.60",863.20,813.40,913.00,962.80,"1,660.00","1,909.53",962.80,"1,162.00","1,818.60","1,045.80","1,818.60","1,818.60"
445000333,I&D Vulva/Perineum,450,56405,501.00,200.40,245.49,535.29,,275.55,286.25,300.56,535.29,**,**,**,**,**,290.58,245.49,300.56,425.85,425.85,275.55,375.75,375.75,350.70,286.25,275.55,265.53,340.68,375.75,**,472.31,286.25,260.52,245.49,275.55,290.58,501.00,300.56,290.58,350.70,286.25,315.63,286.25,286.25
445000334,I&D Bartholins Gland,450,56420,485.00,194.00,174.65,412.25,,266.75,174.65,183.38,326.59,**,**,**,**,**,281.30,237.65,183.38,338.81,412.25,266.75,363.75,363.75,339.50,174.65,266.75,257.05,329.80,363.75,**,288.17,174.65,252.20,237.65,266.75,281.30,401.69,183.38,281.30,339.50,174.65,305.55,174.65,174.65
445000335,Non-OB Vaginal Hem. Control,450,57180,491.00,196.40,174.65,417.35,,270.05,174.65,183.38,326.59,**,**,**,**,**,284.78,240.59,183.38,338.81,417.35,270.05,368.25,368.25,343.70,174.65,270.05,260.23,333.88,368.25,**,288.17,174.65,255.32,240.59,270.05,284.78,401.69,183.38,284.78,343.70,174.65,309.33,174.65,174.65
445000336,Suture Vaginal Injury,450,57200,"3,883.00","1,553.20","1,902.67","5,183.89",,"2,135.65","2,772.14","2,910.74","5,183.89",**,**,**,**,**,"2,252.14","1,902.67","2,910.74","3,300.55","3,300.55","2,135.65","2,912.25","2,912.25","2,718.10","2,772.14","2,135.65","2,057.99","2,640.44","2,912.25",**,"4,574.02","2,772.14","2,019.16","1,902.67","2,135.65","2,252.14","3,883.00","2,910.74","2,252.14","2,718.10","2,772.14","2,446.29","2,772.14","2,772.14"
445000337,Vaginal Delivery & Method,450,59409,"3,785.00","1,514.00","1,854.65","5,183.89",,"2,081.75","2,772.14","2,910.74","5,183.89",**,**,**,**,**,"2,195.30","1,854.65","2,910.74","3,217.25","3,217.25","2,081.75","2,838.75","2,838.75","2,649.50","2,772.14","2,081.75","2,006.05","2,573.80","2,838.75",**,"4,574.02","2,772.14","1,968.20","1,854.65","2,081.75","2,195.30","3,785.00","2,910.74","2,195.30","2,649.50","2,772.14","2,384.55","2,772.14","2,772.14"
445000338,Delivery Placenta Only,450,59414,"3,883.00","1,553.20","1,902.67","5,183.89",,"2,135.65","2,772.14","2,910.74","5,183.89",**,**,**,**,**,"2,252.14","1,902.67","2,910.74","3,300.55","3,300.55","2,135.65","2,912.25","2,912.25","2,718.10","2,772.14","2,135.65","2,057.99","2,640.44","2,912.25",**,"4,574.02","2,772.14","2,019.16","1,902.67","2,135.65","2,252.14","3,883.00","2,910.74","2,252.14","2,718.10","2,772.14","2,446.29","2,772.14","2,772.14"
445000339,Dental Block,450,64400,425.00,170.00,208.25,498.49,,233.75,266.57,279.90,498.49,**,**,**,**,**,246.50,208.25,279.90,361.25,361.25,233.75,318.75,318.75,297.50,266.57,233.75,225.25,289.00,318.75,**,439.84,266.57,221.00,208.25,233.75,246.50,425.00,279.90,246.50,297.50,266.57,267.75,266.57,266.57
445000340,Digital Block,450,64450,316.00,126.40,154.84,"1,181.35",,173.80,631.74,663.32,"1,181.35",**,**,**,**,**,183.28,154.84,663.32,268.60,268.60,173.80,237.00,237.00,221.20,631.74,173.80,167.48,214.88,237.00,**,"1,042.37",631.74,164.32,154.84,173.80,183.28,316.00,663.32,183.28,221.20,631.74,199.08,631.74,631.74
445000341,Rem Corneal FB w/o Slit Lamp,450,65220,192.00,76.80,94.08,692.25,,105.60,370.18,388.69,692.25,**,**,**,**,**,111.36,94.08,388.69,163.20,163.20,105.60,144.00,144.00,134.40,370.18,105.60,101.76,130.56,144.00,**,610.80,370.18,99.84,94.08,105.60,111.36,192.00,388.69,111.36,134.40,370.18,120.96,370.18,370.18
445000342,Rmvl Coreal FB w/Slit Lam,450,65222,265.00,106.00,113.84,261.83,,145.75,113.84,119.53,212.88,**,**,**,**,**,153.70,129.85,119.53,220.85,225.25,145.75,198.75,198.75,185.50,113.84,145.75,140.45,180.20,198.75,**,187.83,113.84,137.80,129.85,145.75,153.70,261.83,119.53,153.70,185.50,113.84,166.95,113.84,113.84
445000343,I&D Eyelid Abscess,450,67700,529.00,211.60,259.21,529.00,,290.95,259.53,272.51,485.33,**,**,**,**,**,306.82,259.21,272.51,449.65,449.65,290.95,396.75,396.75,370.30,259.53,290.95,280.37,359.72,396.75,**,428.23,259.53,275.08,259.21,290.95,306.82,529.00,272.51,306.82,370.30,259.53,333.27,259.53,259.53
445000344,Removal FB Eyelid,450,67938,529.00,211.60,259.21,529.00,,290.95,259.53,272.51,485.33,**,**,**,**,**,306.82,259.21,272.51,449.65,449.65,290.95,396.75,396.75,370.30,259.53,290.95,280.37,359.72,396.75,**,428.23,259.53,275.08,259.21,290.95,306.82,529.00,272.51,306.82,370.30,259.53,333.27,259.53,259.53
445000345,I&D Ear Abscess Simple,450,69000,554.00,221.60,271.46,"1,189.84",,304.70,636.28,668.09,"1,189.84",**,**,**,**,**,321.32,271.46,668.09,470.90,470.90,304.70,415.50,415.50,387.80,636.28,304.70,293.62,376.72,415.50,**,"1,049.86",636.28,288.08,271.46,304.70,321.32,554.00,668.09,321.32,387.80,636.28,349.02,636.28,636.28
445000346,I&D Ear Abscess Complicated,450,69005,734.00,293.60,359.66,"2,749.31",,403.70,"1,470.22","1,543.73","2,749.31",**,**,**,**,**,425.72,359.66,"1,543.73",623.90,623.90,403.70,550.50,550.50,513.80,"1,470.22",403.70,389.02,499.12,550.50,**,"2,425.86","1,470.22",381.68,359.66,403.70,425.72,734.00,"1,543.73",425.72,513.80,"1,470.22",462.42,"1,470.22","1,470.22"
445000349,Cardiopulmonary Resusciation,450,92950,839.00,335.60,274.58,713.15,,461.45,274.58,288.31,513.47,**,**,**,**,**,486.62,411.11,288.31,532.69,713.15,461.45,629.25,629.25,587.30,274.58,461.45,444.67,570.52,629.25,**,453.06,274.58,436.28,411.11,461.45,486.62,631.54,288.31,486.62,587.30,274.58,528.57,274.58,274.58
445000350,Transcutaneous Pacing,450,92953,50.00,20.00,24.50,"1,078.31",,27.50,576.64,605.47,"1,078.31",**,**,**,**,**,29.00,24.50,605.47,42.50,42.50,27.50,37.50,37.50,35.00,576.64,27.50,26.50,34.00,37.50,**,951.45,576.64,26.00,24.50,27.50,29.00,50.00,605.47,29.00,35.00,576.64,31.50,576.64,576.64
445000351,Thrombolysis Coronary IV Infus,450,92977,558.00,223.20,273.42,609.83,,306.90,326.11,342.42,609.83,**,**,**,**,**,323.64,273.42,342.42,474.30,474.30,306.90,418.50,418.50,390.60,326.11,306.90,295.74,379.44,418.50,**,538.09,326.11,290.16,273.42,306.90,323.64,558.00,342.42,323.64,390.60,326.11,351.54,326.11,326.11
445000356,Smke/tob Cess Counsel 3-10 Min,450,99406,55.00,22.00,26.95,55.00,,30.25,29.10,30.55,54.42,**,**,**,**,**,31.90,26.95,30.55,46.75,46.75,30.25,41.25,41.25,38.50,29.10,30.25,29.15,37.40,41.25,**,48.01,29.10,28.60,26.95,30.25,31.90,55.00,30.55,31.90,38.50,29.10,34.65,29.10,29.10
445000357,Smke/Tob Cess Counsel > 10 Min,450,99407,119.00,47.60,29.10,101.15,,65.45,29.10,30.55,54.42,**,**,**,**,**,69.02,58.31,30.55,56.45,101.15,65.45,89.25,89.25,83.30,29.10,65.45,63.07,80.92,89.25,**,48.01,29.10,61.88,58.31,65.45,69.02,66.93,30.55,69.02,83.30,29.10,74.97,29.10,29.10
445000358,Alchl/Subst Abus Scrn 15-30 Min,940,G0396,123.00,49.20,29.10,104.55,,67.65,29.10,30.55,54.42,**,**,**,**,**,71.34,60.27,30.55,56.45,104.55,67.65,92.25,92.25,86.10,29.10,67.65,65.19,83.64,92.25,**,48.01,29.10,63.96,60.27,67.65,71.34,66.93,30.55,71.34,86.10,29.10,77.49,29.10,29.10
445000359,Newborn Resuscitation,450,99465,663.00,265.20,324.87,"1,078.31",,364.65,576.64,605.47,"1,078.31",**,**,**,**,**,384.54,324.87,605.47,563.55,563.55,364.65,497.25,497.25,464.10,576.64,364.65,351.39,450.84,497.25,**,951.45,576.64,344.76,324.87,364.65,384.54,663.00,605.47,384.54,464.10,576.64,417.69,576.64,576.64
445000362,"I&D Leg/Ankle,Deep Absc/Hematoma",450,27603,"2,119.00",847.60,"1,038.31","4,736.19",,"1,165.45","2,532.72","2,659.36","4,736.19",**,**,**,**,**,"1,229.02","1,038.31","2,659.36","1,801.15","1,801.15","1,165.45","1,589.25","1,589.25","1,483.30","2,532.72","1,165.45","1,123.07","1,440.92","1,589.25",**,"4,178.99","2,532.72","1,101.88","1,038.31","1,165.45","1,229.02","2,119.00","2,659.36","1,229.02","1,483.30","2,532.72","1,334.97","2,532.72","2,532.72"
445000365,Foley Catheter Indwelling Insert,450,51702,385.00,154.00,113.84,327.25,,211.75,113.84,119.53,212.88,**,**,**,**,**,223.30,188.65,119.53,220.85,327.25,211.75,288.75,288.75,269.50,113.84,211.75,204.05,261.80,288.75,**,187.83,113.84,200.20,188.65,211.75,223.30,261.83,119.53,223.30,269.50,113.84,242.55,113.84,113.84
445000366,Insertion of PICC line > 5 yrs,450,36569,"1,366.00",546.40,669.34,"2,727.86",,751.30,"1,458.75","1,531.69","2,727.86",**,**,**,**,**,792.28,669.34,"1,531.69","1,161.10","1,161.10",751.30,"1,024.50","1,024.50",956.20,"1,458.75",751.30,723.98,928.88,"1,024.50",**,"2,406.93","1,458.75",710.32,669.34,751.30,792.28,"1,366.00","1,531.69",792.28,956.20,"1,458.75",860.58,"1,458.75","1,458.75"
445000367,"Inj, ansth; Intrcstl nrve, sngl",450,64420,378.00,151.20,185.22,"1,181.35",,207.90,631.74,663.32,"1,181.35",**,**,**,**,**,219.24,185.22,663.32,321.30,321.30,207.90,283.50,283.50,264.60,631.74,207.90,200.34,257.04,283.50,**,"1,042.37",631.74,196.56,185.22,207.90,219.24,378.00,663.32,219.24,264.60,631.74,238.14,631.74,631.74
445000368,EXCB9 LESMRG-SKTG T/A/L 1.1-2.0 CM,450,11402,"1,501.00",600.40,636.28,"1,463.44",,825.55,636.28,668.09,"1,189.84",**,**,**,**,**,870.58,735.49,668.09,"1,234.38","1,275.85",825.55,"1,125.75","1,125.75","1,050.70",636.28,825.55,795.53,"1,020.68","1,125.75",**,"1,049.86",636.28,780.52,735.49,825.55,870.58,"1,463.44",668.09,870.58,"1,050.70",636.28,945.63,636.28,636.28
445000370,DRG ABS/CST/HMTMA DENTAVER STRXS,450,41800,752.00,300.80,113.84,639.20,,413.60,113.84,119.53,212.88,**,**,**,**,**,436.16,368.48,119.53,220.85,639.20,413.60,564.00,564.00,526.40,113.84,413.60,398.56,511.36,564.00,**,187.83,113.84,391.04,368.48,413.60,436.16,261.83,119.53,436.16,526.40,113.84,473.76,113.84,113.84
445000373,Reduction Temporomandibular Dislocation,450,21480,397.00,158.80,194.53,397.00,,218.35,202.96,213.11,379.54,**,**,**,**,**,230.26,194.53,213.11,337.45,337.45,218.35,297.75,297.75,277.90,202.96,218.35,210.41,269.96,297.75,**,334.89,202.96,206.44,194.53,218.35,230.26,397.00,213.11,230.26,277.90,202.96,250.11,202.96,202.96
445000374,Intmd Scalp/Trunk/EXT 7.6-12.5 CM,450,12034,530.00,212.00,259.70,684.00,,291.50,365.77,384.06,684.00,**,**,**,**,**,307.40,259.70,384.06,450.50,450.50,291.50,397.50,397.50,371.00,365.77,291.50,280.90,360.40,397.50,**,603.53,365.77,275.60,259.70,291.50,307.40,530.00,384.06,307.40,371.00,365.77,333.90,365.77,365.77
445000378,Thoracentesis(needle)asprtn w/o img,450,32554,"2,303.00",921.20,567.18,"1,957.55",,"1,266.65",567.18,595.54,"1,060.64",**,**,**,**,**,"1,335.74","1,128.47",595.54,"1,100.34","1,957.55","1,266.65","1,727.25","1,727.25","1,612.10",567.18,"1,266.65","1,220.59","1,566.04","1,727.25",**,935.85,567.18,"1,197.56","1,128.47","1,266.65","1,335.74","1,304.52",595.54,"1,335.74","1,612.10",567.18,"1,450.89",567.18,567.18
445000401,Reduction Interphalang Joint w/ Manip w/o Anes,450,26770,509.00,203.60,202.96,466.81,,279.95,202.96,213.11,379.54,**,**,**,**,**,295.22,249.41,213.11,393.74,432.65,279.95,381.75,381.75,356.30,202.96,279.95,269.77,346.12,381.75,**,334.89,202.96,264.68,249.41,279.95,295.22,466.81,213.11,295.22,356.30,202.96,320.67,202.96,202.96
445000404,"Cerumen Removal, irrigation/lavage, unilateral",450,69209,56.00,22.40,27.44,105.39,,30.80,56.36,59.17,105.39,**,**,**,**,**,32.48,27.44,59.17,47.60,47.60,30.80,42.00,42.00,39.20,56.36,30.80,29.68,38.08,42.00,**,92.99,56.36,29.12,27.44,30.80,32.48,56.00,59.17,32.48,39.20,56.36,35.28,56.36,56.36
445000407,"Closed Tx Fem Fx, Distal, Condyles w/ Manip",450,27510,"3,141.00","1,256.40","1,406.46","3,141.00",,"1,727.55","1,406.46","1,476.78","2,630.08",**,**,**,**,**,"1,821.78","1,539.09","1,476.78","2,669.85","2,669.85","1,727.55","2,355.75","2,355.75","2,198.70","1,406.46","1,727.55","1,664.73","2,135.88","2,355.75",**,"2,320.66","1,406.46","1,633.32","1,539.09","1,727.55","1,821.78","3,141.00","1,476.78","1,821.78","2,198.70","1,406.46","1,978.83","1,406.46","1,406.46"
445000414,Complicated Foley Cath Insert,450,51703,516.00,206.40,142.59,438.60,,283.80,142.59,149.71,266.63,**,**,**,**,**,299.28,252.84,149.71,276.62,438.60,283.80,387.00,387.00,361.20,142.59,283.80,273.48,350.88,387.00,**,235.27,142.59,268.32,252.84,283.80,299.28,327.95,149.71,299.28,361.20,142.59,325.08,142.59,142.59
445000417,Debridement of Nail(s) 1-5,450,11720,300.00,120.00,56.36,255.00,,165.00,56.36,59.17,105.39,**,**,**,**,**,174.00,147.00,59.17,109.33,255.00,165.00,225.00,225.00,210.00,56.36,165.00,159.00,204.00,225.00,**,92.99,56.36,156.00,147.00,165.00,174.00,129.62,59.17,174.00,210.00,56.36,189.00,56.36,56.36
445000419,ED Blood Collection from Implanted Port,450,36591,297.00,118.80,113.84,261.83,,163.35,113.84,119.53,212.88,**,**,**,**,**,172.26,145.53,119.53,220.85,252.45,163.35,222.75,222.75,207.90,113.84,163.35,157.41,201.96,222.75,**,187.83,113.84,154.44,145.53,163.35,172.26,261.83,119.53,172.26,207.90,113.84,187.11,113.84,113.84
445000421,Foreskin Manipulation,450,54450,935.00,374.00,210.67,794.75,,514.25,210.67,221.20,393.95,**,**,**,**,**,542.30,458.15,221.20,408.69,794.75,514.25,701.25,701.25,654.50,210.67,514.25,495.55,635.80,701.25,**,347.60,210.67,486.20,458.15,514.25,542.30,484.53,221.20,542.30,654.50,210.67,589.05,210.67,210.67
445000427,Injection Greater Occiptal Nerve,450,64405,"1,476.00",590.40,266.57,"1,254.60",,811.80,266.57,279.90,498.49,**,**,**,**,**,856.08,723.24,279.90,517.15,"1,254.60",811.80,"1,107.00","1,107.00","1,033.20",266.57,811.80,782.28,"1,003.68","1,107.00",**,439.84,266.57,767.52,723.24,811.80,856.08,613.12,279.90,856.08,"1,033.20",266.57,929.88,266.57,266.57
445000428,Puncture Aspiration of Cyst of Breast,450,19000,"1,538.00",615.20,636.28,"1,463.44",,845.90,636.28,668.09,"1,189.84",**,**,**,**,**,892.04,753.62,668.09,"1,234.38","1,307.30",845.90,"1,153.50","1,153.50","1,076.60",636.28,845.90,815.14,"1,045.84","1,153.50",**,"1,049.86",636.28,799.76,753.62,845.90,892.04,"1,463.44",668.09,892.04,"1,076.60",636.28,968.94,636.28,636.28
445000431,Simp Rep Face 5.1-7.5CM,450,12014,813.00,325.20,177.05,691.05,,447.15,177.05,185.90,331.08,**,**,**,**,**,471.54,398.37,185.90,343.47,691.05,447.15,609.75,609.75,569.10,177.05,447.15,430.89,552.84,609.75,**,292.13,177.05,422.76,398.37,447.15,471.54,407.21,185.90,471.54,569.10,177.05,512.19,177.05,177.05
445000432,Wound Debridement,450,97597,516.00,206.40,177.05,438.60,,283.80,177.05,185.90,331.08,**,**,**,**,**,299.28,252.84,185.90,343.47,438.60,283.80,387.00,387.00,361.20,177.05,283.80,273.48,350.88,387.00,**,292.13,177.05,268.32,252.84,283.80,299.28,407.21,185.90,299.28,361.20,177.05,325.08,177.05,177.05
445000433,"Cystostomy Tube Change, Simple",450,51705,583.00,233.20,210.67,495.55,,320.65,210.67,221.20,393.95,**,**,**,**,**,338.14,285.67,221.20,408.69,495.55,320.65,437.25,437.25,408.10,210.67,320.65,308.99,396.44,437.25,**,347.60,210.67,303.16,285.67,320.65,338.14,484.53,221.20,338.14,408.10,210.67,367.29,210.67,210.67
445000434,Abdominal Paracentesis; with imaging guidance,450,49083,"2,451.00",980.40,809.36,"2,083.35",,"1,348.05",809.36,849.83,"1,513.51",**,**,**,**,**,"1,421.58","1,200.99",849.83,"1,570.16","2,083.35","1,348.05","1,838.25","1,838.25","1,715.70",809.36,"1,348.05","1,299.03","1,666.68","1,838.25",**,"1,335.45",809.36,"1,274.52","1,200.99","1,348.05","1,421.58","1,861.53",849.83,"1,421.58","1,715.70",809.36,"1,544.13",809.36,809.36
445000436,Clsd TX Ankle Disloc; Req Anest w or w/o Fixation,450,27842,"4,507.00","1,802.80","1,406.46","3,830.95",,"2,478.85","1,406.46","1,476.78","2,630.08",**,**,**,**,**,"2,614.06","2,208.43","1,476.78","2,728.53","3,830.95","2,478.85","3,380.25","3,380.25","3,154.90","1,406.46","2,478.85","2,388.71","3,064.76","3,380.25",**,"2,320.66","1,406.46","2,343.64","2,208.43","2,478.85","2,614.06","3,234.86","1,476.78","2,614.06","3,154.90","1,406.46","2,839.41","1,406.46","1,406.46"
